Business Corridor,Address,Day,Date,Foot Traffic Volume
Santana Row,"377 Santana Row, San Jose, CA 95128",Friday,12/8/2023,4030
Santana Row,"377 Santana Row, San Jose, CA 95128",Saturday,12/9/2023,2628
Santana Row,"377 Santana Row, San Jose, CA 95128",Sunday,12/10/2023,895
Santana Row,"377 Santana Row, San Jose, CA 95128",Monday,12/11/2023,3376
Santana Row,"377 Santana Row, San Jose, CA 95128",Tuesday,12/12/2023,3421
Santana Row,"377 Santana Row, San Jose, CA 95128",Wednesday,12/13/2023,2779
Santana Row,"377 Santana Row, San Jose, CA 95128",Thursday,12/14/2023,4083
Santana Row,"377 Santana Row, San Jose, CA 95128",Friday,12/15/2023,824
Santana Row,"377 Santana Row, San Jose, CA 95128",Saturday,12/16/2023,3154
Santana Row,"377 Santana Row, San Jose, CA 95128",Sunday,12/17/2023,3990
Santana Row,"377 Santana Row, San Jose, CA 95128",Monday,12/18/2023,3252
Santana Row,"377 Santana Row, San Jose, CA 95128",Tuesday,12/19/2023,616
Santana Row,"377 Santana Row, San Jose, CA 95128",Wednesday,12/20/2023,867
Santana Row,"377 Santana Row, San Jose, CA 95128",Thursday,12/21/2023,4345
Santana Row,"377 Santana Row, San Jose, CA 95128",Friday,12/22/2023,1998
Santana Row,"377 Santana Row, San Jose, CA 95128",Saturday,12/23/2023,3732
Santana Row,"377 Santana Row, San Jose, CA 95128",Sunday,12/24/2023,890
Santana Row,"377 Santana Row, San Jose, CA 95128",Monday,12/25/2023,1997
Santana Row,"377 Santana Row, San Jose, CA 95128",Tuesday,12/26/2023,989
Santana Row,"377 Santana Row, San Jose, CA 95128",Wednesday,12/27/2023,3822
Santana Row,"377 Santana Row, San Jose, CA 95128",Thursday,12/28/2023,3191
Santana Row,"377 Santana Row, San Jose, CA 95128",Friday,12/29/2023,4781
Santana Row,"377 Santana Row, San Jose, CA 95128",Saturday,12/30/2023,3581
Santana Row,"377 Santana Row, San Jose, CA 95128",Sunday,12/31/2023,1046
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,1/1/2023,2859
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,1/2/2023,2777
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,1/3/2023,3381
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,1/4/2023,4464
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,1/5/2023,2826
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,1/6/2023,2544
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,1/7/2023,1294
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,1/8/2023,1467
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,1/9/2023,1059
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,1/10/2023,1240
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,1/11/2023,2538
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,1/12/2023,4398
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,1/13/2023,2434
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,1/14/2023,4948
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,1/15/2023,2123
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,1/16/2023,641
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,1/17/2023,2185
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,1/18/2023,4278
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,1/19/2023,4085
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,1/20/2023,4096
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,1/21/2023,793
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,1/22/2023,3093
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,1/23/2023,626
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,1/24/2023,3434
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,1/25/2023,1339
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,1/26/2023,1135
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,1/27/2023,4942
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,1/28/2023,936
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,1/29/2023,4011
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,1/30/2023,629
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,1/31/2023,1008
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2/1/2023,610
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2/2/2023,1651
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2/3/2023,1109
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2/4/2023,1850
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2/5/2023,4084
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2/6/2023,4907
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2/7/2023,3519
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2/8/2023,1928
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2/9/2023,895
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2/10/2023,4647
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2/11/2023,1256
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2/12/2023,559
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2/13/2023,2757
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2/14/2023,1757
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2/15/2023,2499
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2/16/2023,2814
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2/17/2023,1390
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2/18/2023,1908
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2/19/2023,1628
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2/20/2023,839
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2/21/2023,2568
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2/22/2023,3801
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2/23/2023,4765
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2/24/2023,2947
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2/25/2023,4567
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2/26/2023,3523
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2/27/2023,4044
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2/28/2023,1577
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,3/1/2023,1664
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,3/2/2023,669
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,3/3/2023,4751
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,3/4/2023,4636
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,3/5/2023,4050
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,3/6/2023,1157
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,3/7/2023,2185
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,3/8/2023,4441
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,3/9/2023,756
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,3/10/2023,2326
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,3/11/2023,1465
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,3/12/2023,1769
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,3/13/2023,1952
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,3/14/2023,2120
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,3/15/2023,1407
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,3/16/2023,3947
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,3/17/2023,3950
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,3/18/2023,587
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,3/19/2023,4343
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,3/20/2023,3924
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,3/21/2023,2419
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,3/22/2023,1534
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,3/23/2023,1707
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,3/24/2023,2502
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,3/25/2023,3798
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,3/26/2023,1650
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,3/27/2023,897
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,3/28/2023,2794
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,3/29/2023,3727
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,3/30/2023,3659
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,3/31/2023,4986
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,4/1/2023,563
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,4/2/2023,3238
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,4/3/2023,2033
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,4/4/2023,4025
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,4/5/2023,937
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,4/6/2023,4624
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,4/7/2023,815
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,4/8/2023,4984
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,4/9/2023,1066
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,4/10/2023,1977
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,4/11/2023,2676
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,4/12/2023,713
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,4/13/2023,1923
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,4/14/2023,2141
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,4/15/2023,4955
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,4/16/2023,2711
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,4/17/2023,2302
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,4/18/2023,4853
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,4/19/2023,4108
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,4/20/2023,2806
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,4/21/2023,726
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,4/22/2023,3283
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,4/23/2023,4584
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,4/24/2023,3599
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,4/25/2023,2798
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,4/26/2023,1177
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,4/27/2023,4768
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,4/28/2023,3790
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,4/29/2023,2959
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,4/30/2023,3501
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,5/1/2023,4281
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,5/2/2023,2878
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,5/3/2023,1768
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,5/4/2023,3254
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,5/5/2023,4414
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,5/6/2023,3046
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,5/7/2023,2496
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,5/8/2023,3658
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,5/9/2023,1334
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,5/10/2023,1477
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,5/11/2023,2417
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,5/12/2023,3161
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,5/13/2023,1679
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,5/14/2023,4552
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,5/15/2023,2114
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,5/16/2023,4800
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,5/17/2023,1825
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,5/18/2023,1579
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,5/19/2023,555
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,5/20/2023,2355
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,5/21/2023,3398
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,5/22/2023,3703
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,5/23/2023,1688
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,5/24/2023,912
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,5/25/2023,3890
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,5/26/2023,4277
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,5/27/2023,4941
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,5/28/2023,4592
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,5/29/2023,2014
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,5/30/2023,4729
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,5/31/2023,4941
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,6/1/2023,1141
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,6/2/2023,1976
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,6/3/2023,2433
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,6/4/2023,4335
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,6/5/2023,3595
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,6/6/2023,2791
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,6/7/2023,1959
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,6/8/2023,3345
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,6/9/2023,3650
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,6/10/2023,4805
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,6/11/2023,1871
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,6/12/2023,3097
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,6/13/2023,4649
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,6/14/2023,2291
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,6/15/2023,4284
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,6/16/2023,4905
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,6/17/2023,1799
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,6/18/2023,2719
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,6/19/2023,608
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,6/20/2023,3010
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,6/21/2023,2934
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,6/22/2023,2002
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,6/23/2023,2537
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,6/24/2023,4724
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,6/25/2023,3735
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,6/26/2023,4120
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,6/27/2023,4234
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,6/28/2023,1478
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,6/29/2023,2626
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,6/30/2023,2273
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,7/1/2023,1632
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,7/2/2023,1467
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,7/3/2023,3186
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,7/4/2023,1496
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,7/5/2023,1196
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,7/6/2023,758
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,7/7/2023,4890
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,7/8/2023,1217
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,7/9/2023,1991
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,7/10/2023,2871
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,7/11/2023,3527
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,7/12/2023,1575
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,7/13/2023,2873
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,7/14/2023,3762
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,7/15/2023,1714
