Business Corridor,Address,Day,Date,Foot Traffic Volume
Santana Row,"377 Santana Row, San Jose, CA 95128",Thursday,2023-12-07,2674
Santana Row,"377 Santana Row, San Jose, CA 95128",Friday,2023-12-08,5239
Santana Row,"377 Santana Row, San Jose, CA 95128",Saturday,2023-12-09,3942
Santana Row,"377 Santana Row, San Jose, CA 95128",Sunday,2023-12-10,2253
Santana Row,"377 Santana Row, San Jose, CA 95128",Monday,2023-12-11,1038
Santana Row,"377 Santana Row, San Jose, CA 95128",Tuesday,2023-12-12,1249
Santana Row,"377 Santana Row, San Jose, CA 95128",Wednesday,2023-12-13,2779
Santana Row,"377 Santana Row, San Jose, CA 95128",Thursday,2023-12-14,2287
Santana Row,"377 Santana Row, San Jose, CA 95128",Friday,2023-12-15,3071
Santana Row,"377 Santana Row, San Jose, CA 95128",Saturday,2023-12-16,4731
Santana Row,"377 Santana Row, San Jose, CA 95128",Sunday,2023-12-17,5586
Santana Row,"377 Santana Row, San Jose, CA 95128",Monday,2023-12-18,2926
Santana Row,"377 Santana Row, San Jose, CA 95128",Tuesday,2023-12-19,585
Santana Row,"377 Santana Row, San Jose, CA 95128",Wednesday,2023-12-20,867
Santana Row,"377 Santana Row, San Jose, CA 95128",Thursday,2023-12-21,4562
Santana Row,"377 Santana Row, San Jose, CA 95128",Friday,2023-12-22,2597
Santana Row,"377 Santana Row, San Jose, CA 95128",Saturday,2023-12-23,5598
Santana Row,"377 Santana Row, San Jose, CA 95128",Sunday,2023-12-24,1246
Santana Row,"377 Santana Row, San Jose, CA 95128",Monday,2023-12-25,1797
Santana Row,"377 Santana Row, San Jose, CA 95128",Tuesday,2023-12-26,939
Santana Row,"377 Santana Row, San Jose, CA 95128",Wednesday,2023-12-27,3822
Santana Row,"377 Santana Row, San Jose, CA 95128",Thursday,2023-12-28,3350
Santana Row,"377 Santana Row, San Jose, CA 95128",Friday,2023-12-29,6215
Santana Row,"377 Santana Row, San Jose, CA 95128",Saturday,2023-12-30,5371
Santana Row,"377 Santana Row, San Jose, CA 95128",Sunday,2023-12-31,3464
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-01-01,4002
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-01-02,2499
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-01-03,3211
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-01-04,4464
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-01-05,2967
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-01-06,3307
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-01-07,1941
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-01-08,2053
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-01-09,953
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-01-10,1178
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-01-11,2538
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-01-12,4617
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-01-13,3164
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-01-14,7422
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-01-15,2972
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-01-16,576
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-01-17,2075
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-01-18,4278
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-01-19,4289
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-01-20,5324
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-01-21,1189
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-01-22,4330
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-01-23,563
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-01-24,3262
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-01-25,1339
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-01-26,1191
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-01-27,6424
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-01-28,1404
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-01-29,5615
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-01-30,566
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-01-31,957
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-02-01,610
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-02-02,1733
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-02-03,2441
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-02-04,2775
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-02-05,5717
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-02-06,4416
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-02-07,3343
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-02-08,1928
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-02-09,939
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-02-10,6041
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-02-11,2884
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-02-12,1782
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-02-13,2481
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-02-14,1669
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-02-15,2499
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-02-16,2954
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-02-17,1807
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-02-18,2862
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-02-19,2279
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-02-20,755
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-02-21,2439
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-02-22,3801
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-02-23,5003
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-02-24,3831
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-02-25,6850
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-02-26,4932
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-02-27,3639
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-02-28,1498
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-03-01,1664
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-03-02,1702
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-03-03,6176
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-03-04,6954
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-03-05,5670
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-03-06,1041
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-03-07,2075
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-03-08,1441
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-03-09,1793
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-03-10,3023
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-03-11,2197
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-03-12,2476
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-03-13,1756
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-03-14,2014
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-03-15,1407
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-03-16,4144
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-03-17,5135
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-03-18,3880
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-03-19,6080
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-03-20,3531
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-03-21,2298
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-03-22,1534
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-03-23,1792
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-03-24,3252
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-03-25,5697
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-03-26,2310
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-03-27,807
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-03-28,2654
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-03-29,2727
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-03-30,3841
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-03-31,6481
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-04-01,3844
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-04-02,4533
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-04-03,1829
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-04-04,3823
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-04-05,937
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-04-06,2855
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-04-07,2059
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-04-08,7476
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-04-09,2492
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-04-10,1779
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-04-11,2542
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-04-12,713
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-04-13,2019
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-04-14,2783
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-04-15,7432
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-04-16,3795
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-04-17,2071
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-04-18,2610
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-04-19,2108
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-04-20,2946
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-04-21,943
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-04-22,4924
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-04-23,6417
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-04-24,3239
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-04-25,2658
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-04-26,1177
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-04-27,5006
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-04-28,4927
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-04-29,4438
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-04-30,4901
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-05-01,3852
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-05-02,2734
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-05-03,1768
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-05-04,3416
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-05-05,5738
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-05-06,4569
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-05-07,3494
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-05-08,3292
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-05-09,1267
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-05-10,1477
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-05-11,2537
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-05-12,3109
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-05-13,3518
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-05-14,5372
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-05-15,1902
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-05-16,2560
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-05-17,1825
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-05-18,2657
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-05-19,4721
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-05-20,3532
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-05-21,4757
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-05-22,3332
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-05-23,1603
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-05-24,912
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-05-25,4084
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-05-26,5560
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-05-27,7411
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-05-28,6428
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-05-29,1812
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-05-30,4492
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-05-31,4941
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-06-01,1198
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-06-02,2568
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-06-03,3649
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-06-04,6069
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-06-05,3235
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-06-06,2651
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-06-07,1959
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-06-08,3512
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-06-09,4745
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-06-10,7207
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-06-11,2619
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-06-12,2787
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-06-13,4416
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-06-14,2291
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-06-15,4498
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-06-16,6376
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-06-17,2698
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-06-18,3806
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-06-19,547
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-06-20,2859
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-06-21,2934
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-06-22,2102
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-06-23,3298
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-06-24,7086
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-06-25,5229
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Monday,2023-06-26,3708
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Tuesday,2023-06-27,2022
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Wednesday,2023-06-28,1478
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Thursday,2023-06-29,2757
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Friday,2023-06-30,2954
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Saturday,2023-07-01,3448
Westfield Valley Fair,"2855 Stevens Creek Blvd, Santa Clara, CA 95050",Sunday,2023-07-02,2553
